sequence_id,frame_num,viewpoint,Head_x,Head_y,L_Sho_x,L_Sho_y,R_Sho_x,R_Sho_y,L_Elb_x,L_Elb_y,R_Elb_x,R_Elb_y,L_Wri_x,L_Wri_y,R_Wri_x,R_Wri_y,L_Hip_x,L_Hip_y,R_Hip_x,R_Hip_y,L_Kne_x,L_Kne_y,R_Kne_x,R_Kne_y,L_Ank_x,L_Ank_y,R_Ank_x,R_Ank_y
0623,529,back,189.333,71.333,184.0,94.667,170.132,83.026,162.0,105.333,157.596,79.755,154.667,136.667,149.333,133.333,142.0,138.0,114.667,130.0,160.667,186.667,132.0,192.0,139.333,225.333,126.0,233.333
0623,530,back,190.0,72.0,184.0,93.333,170.897,83.673,162.667,98.667,158.398,80.503,152.0,123.333,150.0,134.0,143.333,136.667,116.667,128.667,161.333,181.333,133.333,189.333,141.333,223.333,126.667,231.333
0623,531,back,192.0,72.0,184.667,92.667,172.996,83.654,164.667,87.333,160.532,80.585,152.0,118.667,152.0,134.0,144.667,135.333,118.667,128.0,161.333,180.667,134.667,186.0,144.0,220.0,128.0,227.333
0623,532,back,193.333,71.333,190.667,88.667,174.427,82.969,166.667,81.333,162.0,80.0,155.333,112.0,153.333,133.333,146.667,133.333,120.0,126.667,161.333,178.0,136.0,182.667,146.667,217.333,130.667,223.333
0623,533,back,194.0,70.667,192.667,88.667,175.192,82.283,170.0,73.333,162.667,80.0,158.0,108.667,154.0,132.667,149.333,131.333,122.0,125.333,161.333,176.0,139.333,179.333,149.333,215.333,130.667,217.333
0623,534,back,196.0,69.333,194.667,86.0,177.29,80.931,173.333,66.0,162.667,80.667,160.0,104.0,156.0,131.333,152.0,130.0,124.0,124.667,163.333,172.667,140.667,177.333,148.0,212.0,133.333,210.0
0623,535,back,196.667,70.0,196.667,86.0,178.055,81.579,175.333,67.333,163.333,80.667,164.0,100.667,156.667,132.0,153.333,129.333,126.667,124.0,163.333,170.0,145.333,174.667,148.667,210.0,138.0,206.0
0623,536,back,198.0,72.0,198.667,88.667,179.487,83.56,178.0,68.667,163.333,80.667,166.667,101.333,158.0,134.0,155.333,128.667,129.333,124.0,164.0,171.333,148.0,174.667,150.0,208.667,178.0,194.667
0623,537,back,199.333,74.0,201.333,88.667,180.919,85.541,180.667,71.333,163.333,81.333,170.667,100.667,159.333,136.0,157.333,128.0,132.0,123.333,166.0,171.333,149.333,172.0,150.667,207.333,179.333,193.333
0623,538,back,200.667,75.333,202.667,91.333,182.35,86.856,184.667,74.0,164.0,81.333,174.667,100.667,160.667,137.333,158.667,127.333,135.333,123.333,169.333,170.0,151.333,171.333,152.0,205.333,152.667,197.333
0623,539,back,201.333,76.0,204.667,93.333,183.115,87.503,186.0,75.333,164.0,81.333,178.0,104.0,161.333,138.0,161.333,126.667,138.667,123.333,170.0,168.667,153.333,170.0,152.667,203.333,158.0,195.333
0623,540,back,202.0,76.667,206.667,94.0,183.88,88.151,189.333,78.0,164.0,82.0,182.0,106.667,162.0,138.667,164.0,126.667,140.667,122.667,170.0,168.667,156.667,168.0,152.667,202.0,184.0,188.0
0623,541,back,202.667,76.667,208.667,94.667,184.645,88.132,200.0,92.0,163.818,84.061,186.0,109.333,162.667,138.667,166.667,126.667,144.0,122.0,170.0,168.0,160.667,166.0,153.333,201.333,168.0,188.0
0623,542,back,203.333,75.333,209.333,96.0,185.41,86.78,202.0,94.0,163.636,84.788,190.0,114.667,163.333,137.333,170.0,127.333,147.333,122.0,170.0,167.333,164.667,164.667,152.0,199.333,176.0,182.667
0623,543,back,204.0,75.333,210.0,97.333,186.175,86.761,202.667,98.667,163.455,86.848,195.333,120.0,164.0,137.333,186.667,134.667,150.667,121.333,169.333,166.0,168.0,162.667,152.0,198.667,184.667,178.0
0623,544,back,205.333,74.0,212.0,99.333,187.607,85.409,204.0,102.667,163.939,87.576,200.0,125.333,165.333,136.0,187.333,134.667,154.0,121.333,169.333,165.333,171.333,160.667,152.0,198.0,186.667,179.333
0623,545,back,206.0,74.0,212.0,99.333,188.372,85.39,204.667,86.0,163.758,89.636,210.0,139.333,166.0,136.0,188.667,134.667,168.667,127.333,169.333,164.667,175.333,158.667,152.0,196.667,188.667,178.0
0623,546,back,207.333,73.333,212.667,100.667,189.803,84.704,206.0,86.0,164.242,91.03,213.333,124.0,167.333,135.333,191.333,133.333,170.667,127.333,170.667,163.333,179.333,157.333,150.667,190.667,189.333,177.333
0623,547,back,209.333,72.0,214.667,100.0,191.902,83.352,208.0,86.0,165.394,91.758,215.333,124.0,169.333,134.0,192.0,132.0,172.0,126.667,170.667,160.0,182.667,155.333,150.667,187.333,191.333,178.0
0623,548,back,211.333,70.667,216.0,99.333,194.0,82.0,209.333,86.0,166.545,92.485,217.333,124.0,171.333,132.667,193.333,130.667,172.667,126.0,171.333,158.0,186.667,153.333,148.667,182.0,193.333,176.667
0623,549,back,212.667,70.0,218.0,97.333,194.667,81.333,210.667,86.667,167.03,93.879,219.333,124.0,172.667,132.0,194.0,130.0,173.333,124.667,172.0,156.667,188.667,152.0,148.667,178.0,194.667,178.667
0623,550,back,214.667,68.667,218.667,94.667,195.333,80.667,212.667,86.667,168.182,94.606,221.333,135.333,174.667,130.667,194.667,129.333,174.667,123.333,172.0,155.333,190.667,151.333,148.0,173.333,195.333,178.0
0623,551,back,216.0,68.0,221.333,94.0,196.0,80.0,214.667,103.333,168.667,96.0,221.333,135.333,176.0,130.0,196.0,129.333,176.0,122.0,172.667,152.0,192.667,150.0,147.333,168.667,196.0,178.0
0623,552,back,217.333,66.667,222.0,92.0,196.667,78.667,224.0,86.0,168.0,93.333,229.333,108.667,177.333,128.667,196.667,128.0,176.0,122.0,173.333,149.333,194.667,149.333,146.0,166.0,197.333,186.0
0623,553,back,218.0,64.667,223.333,90.667,197.333,76.667,226.0,83.333,166.667,90.667,230.667,91.333,178.0,126.667,197.333,126.667,176.667,121.333,174.0,147.333,196.667,148.0,146.0,160.0,197.333,178.667
0623,554,back,219.333,64.0,225.333,88.667,198.0,75.333,228.667,81.333,170.667,80.0,232.667,85.333,179.333,126.0,197.333,125.333,177.333,120.0,175.333,146.0,198.667,147.333,146.0,155.333,198.0,178.667
0623,555,back,220.667,62.0,226.667,86.0,200.0,73.333,236.0,79.333,172.667,77.333,234.0,79.333,180.667,124.0,198.0,111.333,177.333,119.333,176.667,144.0,200.667,146.667,146.0,150.667,198.667,178.667
0623,556,back,222.667,60.667,227.333,82.667,201.333,71.333,238.0,78.667,175.333,74.667,236.0,74.0,182.667,122.667,199.333,108.0,178.0,118.0,178.667,142.667,202.667,145.333,146.667,146.0,198.667,179.333
0623,557,back,223.333,58.667,228.667,81.333,203.333,68.0,239.333,77.333,176.667,72.667,236.667,71.333,183.333,120.667,200.0,106.667,178.667,116.667,180.0,142.0,204.0,144.0,148.667,142.667,199.333,179.333
0623,558,back,224.667,57.333,229.333,80.0,204.667,67.333,240.667,78.0,178.0,72.0,238.0,68.0,184.667,119.333,202.0,105.333,182.667,104.0,181.333,141.333,204.667,144.667,148.667,140.0,200.0,179.333
0623,559,back,225.333,57.333,230.667,78.667,205.333,66.667,242.667,78.667,180.667,71.333,240.0,68.0,185.333,119.333,203.333,105.333,180.0,116.667,182.667,142.0,205.333,145.333,149.333,138.0,198.0,180.0
0623,560,back,226.667,58.0,231.333,77.333,206.667,67.333,244.0,79.333,184.0,71.333,242.0,68.0,186.667,120.0,204.667,105.333,180.667,116.667,184.0,143.333,206.0,146.667,150.0,136.0,198.0,184.667
0623,561,back,228.0,58.0,232.667,77.333,208.0,67.333,245.333,80.0,184.667,72.667,242.667,65.333,188.0,120.0,202.667,106.667,182.0,108.0,184.667,144.0,206.667,146.667,150.0,135.333,198.0,185.333
0623,562,back,189.333,56.667,227.333,77.333,209.333,67.333,246.0,80.0,187.333,72.667,244.0,63.333,149.333,118.667,200.667,108.667,180.667,110.0,185.333,144.667,206.667,146.667,150.0,134.667,198.667,186.0
0623,563,back,176.0,55.333,212.0,78.0,211.333,68.0,246.667,80.667,190.0,73.333,245.333,60.667,136.0,117.333,199.333,110.667,181.333,118.0,186.0,146.0,207.333,147.333,150.667,134.0,199.333,186.667
0624,0,front,341.333,32.667,334.0,66.0,364.0,62.667,328.0,92.667,355.333,89.333,326.667,121.333,331.333,96.667,338.667,124.0,380.0,118.667,335.333,158.667,359.333,165.333,334.667,196.0,362.667,194.0
0624,1,front,338.0,34.0,330.0,66.667,360.0,62.667,324.667,94.0,347.333,89.333,323.333,122.667,328.0,97.333,336.0,124.667,376.0,120.0,332.667,158.667,357.333,166.0,330.0,196.0,361.333,194.667
0624,2,front,335.333,35.333,326.0,68.667,357.333,63.333,322.0,95.333,345.333,88.0,320.667,124.0,324.667,100.0,332.667,125.333,372.667,121.333,332.0,158.0,355.333,166.667,328.0,197.333,361.333,194.0
0624,3,front,331.333,35.333,324.0,69.333,354.0,64.0,318.0,95.333,337.333,88.667,316.667,124.0,320.0,102.0,330.0,125.333,369.333,122.0,330.0,158.667,352.667,166.667,326.0,198.0,358.0,190.667
0624,4,front,327.333,35.333,320.667,70.0,350.0,64.667,314.0,95.333,333.333,88.667,312.667,124.0,315.333,104.0,327.333,125.333,366.0,122.667,328.0,159.333,350.667,167.333,324.667,199.333,356.667,189.333
0624,5,front,324.0,36.0,318.0,70.667,346.667,65.333,310.667,97.333,329.333,88.667,309.333,124.667,311.333,106.0,325.333,125.333,362.667,124.0,326.0,160.667,349.333,168.667,322.667,201.333,356.0,188.0
0624,6,front,320.667,37.333,314.0,71.333,343.333,66.0,308.0,99.333,326.667,90.0,306.0,126.0,311.333,109.333,322.667,126.0,360.0,123.333,324.0,161.333,343.333,167.333,322.667,200.0,354.0,188.0
0624,7,front,316.0,37.333,310.667,72.667,339.333,66.667,304.667,100.667,324.0,92.667,301.333,126.0,311.333,113.333,320.667,126.0,356.667,123.333,318.667,164.0,334.667,162.0,322.0,200.0,349.333,189.333
0624,8,front,311.333,38.0,306.667,73.333,336.0,68.0,302.0,102.667,325.333,94.667,296.667,126.667,311.333,117.333,317.733,127.6,354.0,123.333,318.0,164.667,329.333,160.667,322.0,200.0,341.333,194.0
0624,9,front,307.333,38.0,302.667,74.0,332.0,68.667,301.697,97.818,324.0,96.667,296.667,129.333,312.0,121.333,315.467,128.533,351.333,123.333,320.0,162.667,325.333,160.0,322.0,199.333,334.0,198.0
0624,10,front,302.667,38.667,298.046,75.103,328.667,70.0,300.727,93.636,322.667,100.0,298.0,132.667,316.0,124.667,312.533,130.133,348.667,122.667,319.333,162.667,323.333,159.333,322.0,199.333,326.0,207.333
0624,11,front,298.0,39.333,293.425,76.207,325.333,72.0,299.758,89.455,322.0,102.0,298.6,123.8,320.667,128.667,309.6,131.733,345.333,122.667,318.667,163.333,322.0,160.0,322.0,199.333,320.667,202.667
0624,12,front,293.333,39.333,288.805,76.644,322.0,74.0,298.788,84.606,322.0,104.667,299.2,114.267,325.333,130.667,306.667,132.667,342.667,122.667,315.333,164.0,320.667,160.667,322.0,198.667,315.333,204.667
0624,13,front,288.667,40.0,284.184,77.747,318.667,75.333,297.818,80.424,322.0,105.333,299.8,105.4,330.667,130.667,302.667,133.333,340.0,122.0,313.333,165.333,318.0,160.667,322.0,198.667,311.333,206.667
0624,14,front,284.667,41.333,280.23,79.517,316.0,76.667,297.515,76.909,322.667,106.0,301.067,97.2,333.333,129.333,300.0,134.667,334.667,124.667,305.333,168.667,315.333,161.333,322.0,198.667,308.0,208.667
0624,15,front,280.667,42.0,276.276,80.621,313.333,78.667,297.212,72.727,323.333,108.667,302.333,88.333,338.667,130.667,296.667,136.0,324.0,127.333,302.0,169.333,312.667,162.0,322.0,198.667,306.0,210.667
0624,16,front,277.333,43.333,272.989,82.391,304.667,75.333,297.576,69.212,322.667,107.333,304.267,80.133,339.333,128.667,294.0,136.667,322.667,128.0,298.667,170.667,310.667,163.333,318.667,198.667,306.0,211.333
0624,17,front,273.333,44.0,269.034,83.494,300.0,76.0,297.273,65.03,320.0,108.667,305.533,71.267,340.667,127.333,291.333,138.667,321.333,129.333,296.0,172.0,308.667,164.667,316.0,199.333,305.333,211.333
0624,18,front,269.333,45.333,265.08,85.264,295.333,77.333,296.97,61.515,318.667,108.667,306.8,63.067,337.333,126.0,287.333,137.333,320.0,130.0,293.333,168.0,307.333,166.667,306.667,198.667,305.333,212.0
0624,19,front,265.333,46.0,261.126,86.368,291.333,78.667,296.667,57.333,316.667,108.667,308.067,54.2,339.333,126.0,284.0,136.667,318.667,131.333,289.333,171.333,305.333,167.333,297.333,198.0,305.333,212.0
0624,20,front,262.0,47.333,257.839,88.138,286.667,80.0,293.333,52.0,315.333,108.667,310.0,46.0,336.667,126.0,280.667,135.333,316.0,132.0,283.333,170.0,302.0,168.667,291.333,201.333,304.667,212.667
0624,21,front,257.333,48.0,253.218,89.241,282.667,81.333,289.333,49.333,309.333,107.333,306.667,38.667,330.0,124.667,277.333,135.333,312.0,134.0,277.333,168.667,300.0,170.0,282.0,205.333,304.667,212.667
0624,22,front,252.667,49.333,248.598,91.011,286.0,85.333,285.333,46.667,301.333,107.333,304.0,32.0,324.0,123.333,274.0,135.333,312.667,133.333,274.0,170.0,296.667,172.0,273.333,210.0,304.667,212.667
0624,23,front,248.0,50.667,243.977,92.782,282.0,86.0,282.0,45.333,296.0,107.333,300.667,28.667,318.0,122.0,268.667,136.667,309.333,134.667,268.0,171.333,294.667,174.0,270.0,212.0,304.0,212.0
0624,24,front,243.333,52.0,239.356,94.552,279.333,87.333,278.0,44.667,294.0,106.0,296.0,27.333,312.0,118.667,263.333,138.0,304.0,136.0,266.0,171.333,291.333,178.0,266.667,218.667,302.667,209.333
0624,25,front,239.333,53.333,235.402,96.322,275.333,88.667,273.333,47.333,290.0,106.0,290.0,28.667,306.0,117.333,258.667,140.0,294.0,139.333,263.333,172.0,284.0,178.0,263.333,221.333,302.0,206.667
0624,26,front,234.0,56.0,230.115,99.425,270.0,90.667,268.0,49.333,286.667,106.667,286.667,28.667,303.333,117.333,252.667,142.0,288.667,140.667,257.333,178.0,277.333,180.0,262.667,221.333,298.667,203.333
0624,27,front,228.667,60.0,224.828,103.862,264.667,92.0,263.333,51.333,280.667,108.0,281.333,32.0,302.0,120.667,248.0,144.667,283.333,142.0,252.667,182.0,270.0,182.667,262.667,221.333,288.667,208.0
0624,28,front,222.667,62.0,218.874,106.299,260.0,94.0,258.667,55.333,278.667,109.333,276.667,34.667,297.333,119.333,243.333,147.333,284.667,142.667,248.667,185.333,260.667,180.667,262.667,221.333,278.0,218.667
0624,29,front,216.667,64.667,212.92,109.402,255.333,96.667,254.0,59.333,276.0,111.333,272.667,40.667,296.0,120.0,238.0,150.667,273.333,145.333,246.667,190.0,250.667,180.0,262.0,221.333,263.333,225.333
0624,30,front,211.333,68.0,207.632,113.172,251.333,99.333,249.333,66.0,273.333,112.667,267.333,47.333,294.667,119.333,233.333,153.333,274.667,146.0,245.333,195.333,240.0,180.0,262.0,219.333,249.333,231.333
0624,31,front,205.333,70.667,201.678,116.276,246.0,100.667,244.667,74.0,270.667,110.667,261.333,60.667,294.0,119.333,228.667,156.0,268.667,148.667,243.333,200.0,232.0,182.0,262.0,218.0,238.0,232.0
0624,32,front,199.333,72.0,195.724,118.046,241.333,102.0,233.81,88.19,267.333,111.333,246.25,80.583,292.667,118.667,222.667,157.333,263.333,151.333,241.333,203.333,224.667,184.0,262.667,217.333,226.667,236.0
0624,33,front,192.667,74.0,189.103,120.483,234.667,102.0,222.286,103.048,263.333,111.333,230.5,101.167,292.0,118.0,216.0,159.333,257.333,155.333,240.0,208.667,218.667,185.333,263.333,218.0,215.333,238.667
0624,34,front,186.667,75.333,183.149,122.253,225.333,100.667,211.429,117.238,259.333,112.0,215.417,121.083,290.667,118.0,210.0,160.667,251.333,159.333,239.333,210.0,214.0,187.333,264.0,216.667,206.0,240.667
0624,35,front,180.667,76.667,177.195,124.023,224.667,102.0,200.571,131.429,258.0,113.333,200.333,141.0,291.333,118.667,204.0,162.0,246.0,162.667,239.333,211.333,205.333,188.667,264.0,215.333,196.667,243.333
0624,36,front,175.333,77.333,171.908,125.126,221.333,101.333,190.381,144.952,252.0,112.0,185.917,160.25,284.0,113.333,198.667,162.667,242.0,163.333,239.333,214.0,202.0,189.333,271.333,220.667,192.0,243.333
0624,37,front,169.333,78.667,165.954,126.897,218.0,99.333,179.524,159.143,248.667,108.0,170.833,180.167,279.333,110.667,192.667,164.0,240.0,162.0,241.333,212.0,198.667,190.0,275.333,222.0,190.0,244.0
0624,38,front,166.667,79.333,163.333,128.0,214.667,98.0,172.0,172.667,248.667,101.333,159.083,199.417,273.333,104.0,190.0,164.667,238.0,160.667,242.667,212.0,196.667,190.0,278.0,227.333,189.333,244.0
0624,39,front,164.0,79.333,160.667,128.667,211.333,96.0,156.667,174.667,244.667,94.667,147.333,218.0,267.333,92.667,187.333,164.667,235.333,160.0,243.333,212.0,194.0,190.667,284.0,228.0,189.333,244.0
0624,40,front,161.333,80.0,158.667,129.333,208.0,94.0,149.333,164.667,241.333,88.0,136.667,205.333,266.667,81.333,184.667,165.333,234.0,154.0,244.667,212.667,192.0,190.667,288.667,230.667,188.667,244.667
0624,41,front,157.333,80.0,156.667,130.0,204.0,92.0,132.667,164.667,230.667,82.0,132.667,180.667,250.667,68.0,180.667,165.333,232.667,153.333,248.0,210.0,191.333,191.333,293.333,234.0,188.667,244.667
0624,42,front,153.333,80.667,151.333,128.667,198.667,90.667,133.333,145.333,221.333,78.0,124.667,149.333,243.333,56.667,176.667,166.0,231.333,152.667,252.0,211.333,190.667,192.0,289.333,236.0,188.667,244.667
0624,43,front,150.667,80.0,148.0,125.333,192.0,92.667,127.333,128.0,217.333,75.333,113.333,118.0,240.667,49.333,174.0,165.333,230.0,152.0,252.0,210.0,190.0,193.333,289.333,237.333,188.667,244.667
0624,44,front,147.333,79.333,144.667,118.667,188.0,92.0,124.0,114.667,211.333,77.333,106.667,86.667,240.0,53.333,170.667,164.667,229.333,151.333,251.333,210.0,190.0,194.0,288.667,238.667,188.667,244.667
0624,45,front,144.667,78.667,141.333,118.0,184.667,90.667,121.333,101.333,209.333,79.333,109.333,70.0,236.667,56.667,168.0,164.0,228.0,151.333,250.667,210.0,189.333,195.333,288.667,240.0,189.333,244.667
0624,46,front,142.667,77.333,140.0,116.667,182.667,90.667,116.667,89.333,209.333,81.333,117.333,59.333,239.333,64.0,166.0,162.667,226.667,150.667,250.0,210.0,188.0,196.0,287.333,241.333,188.667,244.667
0624,47,front,141.333,76.667,138.667,115.333,180.667,90.0,115.333,82.667,211.333,86.0,124.667,53.333,241.333,72.667,164.667,162.0,226.0,150.667,249.333,210.667,186.667,197.333,286.667,247.333,188.667,244.667
0624,48,front,140.0,76.0,138.667,116.667,183.333,90.0,115.333,77.333,212.667,89.333,128.0,54.0,242.0,83.333,163.333,161.333,225.333,150.667,246.667,212.667,187.333,194.0,286.0,248.0,188.667,244.667
0624,49,front,137.333,74.0,138.667,116.0,182.667,90.667,111.333,78.667,214.0,93.333,126.0,53.333,244.667,92.0,160.667,159.333,224.667,150.0,246.0,212.667,184.0,198.667,281.333,247.333,188.667,244.667
0624,50,front,136.667,73.333,136.667,113.333,182.667,90.667,110.667,78.667,214.667,97.333,118.667,55.333,246.667,102.0,160.0,158.667,224.0,150.0,245.333,213.333,183.333,199.333,280.0,248.667,188.667,244.667
0625,0,left,329.333,41.333,324.667,70.0,353.333,62.0,324.667,100.0,342.667,84.667,312.667,112.0,322.0,93.333,334.667,125.333,368.667,114.667,328.0,161.333,352.667,156.667,317.333,192.667,361.333,197.333
0625,1,left,326.0,42.0,319.333,72.0,346.0,63.333,320.0,101.333,334.667,85.333,304.667,115.333,314.0,94.0,328.667,123.333,364.667,116.667,325.333,162.0,352.0,160.667,317.333,196.667,360.667,196.667
0625,2,left,322.667,43.333,314.667,72.667,342.0,62.0,316.0,104.0,332.0,84.667,302.667,119.333,306.667,98.0,325.333,123.333,356.0,123.333,323.333,162.667,349.333,165.333,316.0,196.667,360.667,197.333
0625,3,left,320.0,40.0,310.667,73.333,337.333,62.667,312.0,106.0,322.667,86.0,300.667,122.0,303.333,98.0,322.0,124.0,352.667,126.667,321.333,163.333,346.0,165.333,315.333,197.333,359.333,194.667
0625,4,left,314.667,40.667,306.667,74.0,332.667,63.333,306.667,106.667,314.667,87.333,297.333,124.667,299.333,103.333,317.333,128.667,348.0,125.333,316.667,166.0,343.333,165.333,313.333,200.0,358.0,192.0
0625,5,left,309.333,41.333,302.667,74.0,325.333,67.333,305.939,102.242,311.333,88.0,295.111,126.889,291.333,101.333,314.667,129.333,344.667,124.667,316.667,164.667,343.333,164.0,314.667,199.333,356.667,190.0
0625,6,left,304.667,42.0,298.667,73.333,320.667,65.333,305.879,97.818,306.0,90.667,293.556,129.111,290.667,104.667,312.667,129.333,339.333,124.0,316.0,165.333,333.333,162.0,314.667,199.333,350.667,190.0
0625,7,left,300.0,42.667,297.111,71.111,317.333,60.667,305.818,93.394,299.333,89.333,292.0,131.333,284.0,106.0,310.667,129.333,335.333,124.667,314.0,164.667,328.0,161.333,313.333,203.333,345.333,192.0
0625,8,left,294.667,42.667,294.889,68.222,311.333,61.333,305.091,88.303,297.333,91.333,295.583,121.833,286.0,109.333,306.489,127.911,330.0,124.667,304.0,165.333,326.667,162.0,314.533,201.867,335.333,194.667
0625,9,left,284.667,49.333,288.0,72.0,304.0,65.333,299.697,89.879,295.333,94.0,294.5,119.0,290.667,115.333,297.644,133.156,320.0,124.0,300.19,170.762,316.667,164.0,311.067,207.067,314.667,202.0
0625,10,left,280.667,44.0,287.111,63.778,296.667,68.667,300.303,79.455,297.333,96.0,299.417,104.167,291.333,117.333,294.8,126.4,318.667,124.0,302.381,164.19,305.333,162.667,313.6,200.267,315.333,202.0
